INSERT INTO in_the_maps (ID_Map, ID_type_elements, X, Y)
VALUES
(3, 6, 1, 1),
(3, 6, 2, 1),
(3, 6, 3, 1),
(3, 6, 4, 1),
(3, 6, 5, 1),
(3, 6, 6, 1),
(3, 6, 7, 1),
(3, 6, 8, 1),
(3, 6, 9, 1),
(3, 6, 10, 1),
(3, 6, 11, 1),
(3, 6, 12, 1),
(3, 6, 13, 1),
(3, 6, 14, 1),
(3, 6, 15, 1),
(3, 6, 16, 1),
(3, 6, 17, 1),
(3, 6, 18, 1),
(3, 6, 19, 1),
(3, 6, 20, 1),
(3, 6, 21, 1),
(3, 6, 22, 1),
(3, 6, 23, 1),
(3, 6, 24, 1),
(3, 6, 25, 1),
(3, 6, 26, 1),
(3, 6, 1, 2),
(3, 1, 2, 2),
(3, 5, 3, 2),
(3, 5, 4, 2),
(3, 5, 5, 2),
(3, 3, 6, 2),
(3, 3, 7, 2),
(3, 3, 8, 2),
(3, 5, 9, 2),
(3, 5, 10, 2),
(3, 5, 11, 2),
(3, 5, 12, 2),
(3, 5, 13, 2),
(3, 5, 14, 2),
(3, 5, 15, 2),
(3, 5, 16, 2),
(3, 5, 17, 2),
(3, 5, 18, 2),
(3, 5, 19, 2),
(3, 5, 20, 2),
(3, 5, 21, 2),
(3, 6, 22, 2),
(3, 3, 23, 2),
(3, 5, 24, 2),
(3, 5, 25, 2),
(3, 6, 26, 2),
(3, 6, 1, 3),
(3, 5, 2, 3),
(3, 3, 3, 3),
(3, 5, 4, 3),
(3, 5, 5, 3),
(3, 5, 6, 3),
(3, 5, 7, 3),
(3, 5, 8, 3),
(3, 5, 9, 3),
(3, 3, 10, 3),
(3, 5, 11, 3),
(3, 4, 12, 3),
(3, 3, 13, 3),
(3, 5, 14, 3),
(3, 5, 15, 3),
(3, 2, 16, 3),
(3, 5, 17, 3),
(3, 5, 18, 3),
(3, 3, 19, 3),
(3, 5, 20, 3),
(3, 5, 21, 3),
(3, 5, 22, 3),
(3, 5, 23, 3),
(3, 4, 24, 3),
(3, 5, 25, 3),
(3, 6, 26, 3),
(3, 6, 1, 4),
(3, 5, 2, 4),
(3, 5, 3, 4),
(3, 5, 4, 4),
(3, 5, 5, 4),
(3, 5, 6, 4),
(3, 5, 7, 4),
(3, 5, 8, 4),
(3, 5, 9, 4),
(3, 5, 10, 4),
(3, 5, 11, 4),
(3, 5, 12, 4),
(3, 5, 13, 4),
(3, 5, 14, 4),
(3, 5, 15, 4),
(3, 5, 16, 4),
(3, 5, 17, 4),
(3, 5, 18, 4),
(3, 3, 19, 4),
(3, 5, 20, 4),
(3, 5, 21, 4),
(3, 6, 22, 4),
(3, 5, 23, 4),
(3, 5, 24, 4),
(3, 5, 25, 4),
(3, 6, 26, 4),
(3, 6, 1, 5),
(3, 5, 2, 5),
(3, 5, 3, 5),
(3, 6, 4, 5),
(3, 5, 5, 5),
(3, 5, 6, 5),
(3, 5, 7, 5),
(3, 6, 8, 5),
(3, 6, 9, 5),
(3, 6, 10, 5),
(3, 6, 11, 5),
(3, 6, 12, 5),
(3, 6, 13, 5),
(3, 6, 14, 5),
(3, 6, 15, 5),
(3, 6, 16, 5),
(3, 6, 17, 5),
(3, 6, 18, 5),
(3, 3, 19, 5),
(3, 5, 20, 5),
(3, 5, 21, 5),
(3, 6, 22, 5),
(3, 5, 23, 5),
(3, 3, 24, 5),
(3, 5, 25, 5),
(3, 6, 26, 5),
(3, 6, 1, 6),
(3, 5, 2, 6),
(3, 5, 3, 6),
(3, 6, 4, 6),
(3, 5, 5, 6),
(3, 3, 6, 6),
(3, 5, 7, 6),
(3, 6, 8, 6),
(3, 3, 9, 6),
(3, 3, 10, 6),
(3, 5, 11, 6),
(3, 5, 12, 6),
(3, 5, 13, 6),
(3, 5, 14, 6),
(3, 5, 15, 6),
(3, 5, 16, 6),
(3, 5, 17, 6),
(3, 6, 18, 6),
(3, 5, 19, 6),
(3, 5, 20, 6),
(3, 5, 21, 6),
(3, 6, 22, 6),
(3, 5, 23, 6),
(3, 5, 24, 6),
(3, 5, 25, 6),
(3, 6, 26, 6),
(3, 6, 1, 7),
(3, 3, 2, 7),
(3, 5, 3, 7),
(3, 6, 4, 7),
(3, 5, 5, 7),
(3, 5, 6, 7),
(3, 5, 7, 7),
(3, 6, 8, 7),
(3, 5, 9, 7),
(3, 5, 10, 7),
(3, 5, 11, 7),
(3, 5, 12, 7),
(3, 5, 13, 7),
(3, 5, 14, 7),
(3, 5, 15, 7),
(3, 3, 16, 7),
(3, 5, 17, 7),
(3, 6, 18, 7),
(3, 5, 19, 7),
(3, 5, 20, 7),
(3, 3, 21, 7),
(3, 6, 22, 7),
(3, 5, 23, 7),
(3, 5, 24, 7),
(3, 5, 25, 7),
(3, 6, 26, 7),
(3, 6, 1, 8),
(3, 5, 2, 8),
(3, 5, 3, 8),
(3, 6, 4, 8),
(3, 5, 5, 8),
(3, 5, 6, 8),
(3, 5, 7, 8),
(3, 6, 8, 8),
(3, 5, 9, 8),
(3, 5, 10, 8),
(3, 6, 11, 8),
(3, 5, 12, 8),
(3, 6, 13, 8),
(3, 6, 14, 8),
(3, 6, 15, 8),
(3, 3, 16, 8),
(3, 5, 17, 8),
(3, 6, 18, 8),
(3, 5, 19, 8),
(3, 3, 20, 8),
(3, 5, 21, 8),
(3, 6, 22, 8),
(3, 3, 23, 8),
(3, 5, 24, 8),
(3, 5, 25, 8),
(3, 6, 26, 8),
(3, 6, 1, 9),
(3, 5, 2, 9),
(3, 3, 3, 9),
(3, 6, 4, 9),
(3, 3, 5, 9),
(3, 5, 6, 9),
(3, 5, 7, 9),
(3, 6, 8, 9),
(3, 5, 9, 9),
(3, 4, 10, 9),
(3, 6, 11, 9),
(3, 5, 12, 9),
(3, 3, 13, 9),
(3, 5, 14, 9),
(3, 6, 15, 9),
(3, 5, 16, 9),
(3, 5, 17, 9),
(3, 6, 18, 9),
(3, 5, 19, 9),
(3, 5, 20, 9),
(3, 3, 21, 9),
(3, 6, 22, 9),
(3, 5, 23, 9),
(3, 5, 24, 9),
(3, 5, 25, 9),
(3, 6, 26, 9),
(3, 6, 1, 10),
(3, 5, 2, 10),
(3, 5, 3, 10),
(3, 6, 4, 10),
(3, 5, 5, 10),
(3, 5, 6, 10),
(3, 5, 7, 10),
(3, 6, 8, 10),
(3, 5, 9, 10),
(3, 5, 10, 10),
(3, 6, 11, 10),
