INSERT INTO in_the_maps (ID_Map, ID_type_elements, X, Y)
VALUES
(2, 6, 1, 1),
(2, 6, 2, 1),
(2, 6, 3, 1),
(2, 6, 4, 1),
(2, 6, 5, 1),
(2, 6, 6, 1),
(2, 6, 7, 1),
(2, 6, 8, 1),
(2, 6, 9, 1),
(2, 6, 10, 1),
(2, 6, 11, 1),
(2, 6, 12, 1),
(2, 6, 13, 1),
(2, 6, 14, 1),
(2, 6, 15, 1),
(2, 6, 16, 1),
(2, 6, 17, 1),
(2, 6, 18, 1),
(2, 6, 19, 1),
(2, 6, 20, 1),
(2, 6, 21, 1),
(2, 6, 22, 1),
(2, 6, 23, 1),
(2, 6, 24, 1),
(2, 6, 25, 1),
(2, 6, 26, 1),
(2, 6, 1, 2),
(2, 1, 2, 2),
(2, 5, 3, 2),
(2, 5, 4, 2),
(2, 5, 5, 2),
(2, 5, 6, 2),
(2, 5, 7, 2),
(2, 5, 8, 2),
(2, 3, 9, 2),
(2, 5, 10, 2),
(2, 5, 11, 2),
(2, 5, 12, 2),
(2, 5, 13, 2),
(2, 5, 14, 2),
(2, 5, 15, 2),
(2, 5, 16, 2),
(2, 5, 17, 2),
(2, 6, 18, 2),
(2, 5, 19, 2),
(2, 5, 20, 2),
(2, 5, 21, 2),
(2, 5, 22, 2),
(2, 5, 23, 2),
(2, 5, 24, 2),
(2, 5, 25, 2),
(2, 6, 26, 2),
(2, 6, 1, 3),
(2, 5, 2, 3),
(2, 5, 3, 3),
(2, 5, 4, 3),
(2, 5, 5, 3),
(2, 5, 6, 3),
(2, 3, 7, 3),
(2, 3, 8, 3),
(2, 5, 9, 3),
(2, 5, 10, 3),
(2, 5, 11, 3),
(2, 5, 12, 3),
(2, 5, 13, 3),
(2, 3, 14, 3),
(2, 3, 15, 3),
(2, 4, 16, 3),
(2, 5, 17, 3),
(2, 6, 18, 3),
(2, 3, 19, 3),
(2, 3, 20, 3),
(2, 3, 21, 3),
(2, 5, 22, 3),
(2, 3, 23, 3),
(2, 3, 24, 3),
(2, 5, 25, 3),
(2, 6, 26, 3),
(2, 6, 1, 4),
(2, 5, 2, 4),
(2, 5, 3, 4),
(2, 3, 4, 4),
(2, 5, 5, 4),
(2, 5, 6, 4),
(2, 5, 7, 4),
(2, 3, 8, 4),
(2, 5, 9, 4),
(2, 5, 10, 4),
(2, 5, 11, 4),
(2, 3, 12, 4),
(2, 5, 13, 4),
(2, 5, 14, 4),
(2, 5, 15, 4),
(2, 5, 16, 4),
(2, 5, 17, 4),
(2, 6, 18, 4),
(2, 3, 19, 4),
(2, 5, 20, 4),
(2, 5, 21, 4),
(2, 5, 22, 4),
(2, 5, 23, 4),
(2, 3, 24, 4),
(2, 5, 25, 4),
(2, 6, 26, 4),
(2, 6, 1, 5),
(2, 5, 2, 5),
(2, 5, 3, 5),
(2, 3, 4, 5),
(2, 5, 5, 5),
(2, 5, 6, 5),
(2, 5, 7, 5),
(2, 5, 8, 5),
(2, 5, 9, 5),
(2, 5, 10, 5),
(2, 5, 11, 5),
(2, 5, 12, 5),
(2, 5, 13, 5),
(2, 5, 14, 5),
(2, 5, 15, 5),
(2, 5, 16, 5),
(2, 5, 17, 5),
(2, 6, 18, 5),
(2, 3, 19, 5),
(2, 5, 20, 5),
(2, 4, 21, 5),
(2, 5, 22, 5),
(2, 5, 23, 5),
(2, 3, 24, 5),
(2, 5, 25, 5),
(2, 6, 26, 5),
(2, 6, 1, 6),
(2, 3, 2, 6),
(2, 3, 3, 6),
(2, 3, 4, 6),
(2, 5, 5, 6),
(2, 5, 6, 6),
(2, 5, 7, 6),
(2, 5, 8, 6),
(2, 5, 9, 6),
(2, 5, 10, 6),
(2, 6, 11, 6),
(2, 5, 12, 6),
(2, 5, 13, 6),
(2, 5, 14, 6),
(2, 5, 15, 6),
(2, 5, 16, 6),
(2, 5, 17, 6),
(2, 6, 18, 6),
(2, 3, 19, 6),
(2, 5, 20, 6),
(2, 5, 21, 6),
(2, 5, 22, 6),
(2, 5, 23, 6),
(2, 3, 24, 6),
(2, 5, 25, 6),
(2, 6, 26, 6),
(2, 6, 1, 7),
(2, 5, 2, 7),
(2, 5, 3, 7),
(2, 5, 4, 7),
(2, 5, 5, 7),
(2, 5, 6, 7),
(2, 3, 7, 7),
(2, 5, 8, 7),
(2, 5, 9, 7),
(2, 5, 10, 7),
(2, 6, 11, 7),
(2, 5, 12, 7),
(2, 5, 13, 7),
(2, 5, 14, 7),
(2, 3, 15, 7),
(2, 5, 16, 7),
(2, 5, 17, 7),
(2, 6, 18, 7),
(2, 3, 19, 7),
(2, 3, 20, 7),
(2, 3, 21, 7),
(2, 3, 22, 7),
(2, 3, 23, 7),
(2, 3, 24, 7),
(2, 5, 25, 7),
(2, 6, 26, 7),
(2, 6, 1, 8),
(2, 5, 2, 8),
(2, 2, 3, 8),
(2, 5, 4, 8),
(2, 5, 5, 8),
(2, 5, 6, 8),
(2, 5, 7, 8),
(2, 3, 8, 8),
(2, 3, 9, 8),
(2, 3, 10, 8),
(2, 6, 11, 8),
(2, 5, 12, 8),
(2, 5, 13, 8),
(2, 5, 14, 8),
(2, 3, 15, 8),
(2, 3, 16, 8),
(2, 5, 17, 8),
(2, 6, 18, 8),
(2, 5, 19, 8),
(2, 5, 20, 8),
(2, 5, 21, 8),
(2, 5, 22, 8),
(2, 5, 23, 8),
(2, 5, 24, 8),
(2, 5, 25, 8),
(2, 6, 26, 8),
(2, 6, 1, 9),
(2, 5, 2, 9),
(2, 5, 3, 9),
(2, 5, 4, 9),
(2, 5, 5, 9),
(2, 5, 6, 9),
(2, 5, 7, 9),
(2, 5, 8, 9),
(2, 5, 9, 9),
(2, 3, 10, 9),
(2, 6, 11, 9),
(2, 5, 12, 9),
(2, 5, 13, 9),
(2, 5, 14, 9),
(2, 5, 15, 9),
(2, 3, 16, 9),
(2, 5, 17, 9),
(2, 6, 18, 9),
(2, 5, 19, 9),
(2, 5, 20, 9),
(2, 5, 21, 9),
(2, 5, 22, 9),
(2, 5, 23, 9),
(2, 5, 24, 9),
(2, 5, 25, 9),
(2, 6, 26, 9),
(2, 6, 1, 10),
(2, 5, 2, 10),
(2, 3, 3, 10),
(2, 3, 4, 10),
(2, 5, 5, 10),
(2, 5, 6, 10),
(2, 5, 7, 10),
(2, 5, 8, 10),
(2, 4, 9, 10),
(2, 5, 10, 10),
(2, 6, 11, 10),
(2, 2, 12, 10),
(2, 5, 13, 10),
(2, 5, 14, 10),
(2, 5, 15, 10),
(2, 5, 16, 10),
(2, 5, 17, 10),
(2, 6, 18, 10),
(2, 6, 19, 10),
(2, 6, 20, 10),
(2, 6, 21, 10),
(2, 6, 22, 10),
(2, 6, 23, 10),
(2, 5, 24, 10),
(2, 5, 25, 10),
(2, 6, 26, 10),
(2, 6, 1, 11),
(2, 5, 2, 11),
(2, 3, 3, 11),
(2, 3, 4, 11),
(2, 3, 5, 11),
(2, 5, 6, 11),
